ID,utterance,annotation,list-ID
1125,et est-ce qu'i sont gentils les pirates ? [media],"[NULL,NULL,NULL]",1
1125,et est-ce qu'i sont gentils les pirates ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1126,non non . [media],"[NULL,NULL,NULL]",1
1126,non non . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1127,[quote] 0. .,"[NULL,NULL,NULL]",1
1127,[quote] 0. .,"[NULL,NULL,NULL]",2
1128,c'est pour ça ils ont peur parce qu'i voient \<self interruption\> [media],"[NULL,NULL,NULL]",1
1128,c'est pour ça ils ont peur parce qu'i voient \<self interruption\> [media],"[PAR-Follow-up:Add-info,NULL,NULL]",2
1129,attention tu vas tomber .,"[NULL,NULL,NULL]",1
1129,attention tu vas tomber .,"[NULL,NULL,NULL]",2
1130,parce qu'i voient que les pirates arrivent . [media],"[NULL,NULL,NULL]",1
1130,parce qu'i voient que les pirates arrivent . [media],"[NULL,NULL,NULL]",2
1131,ohlàlà . [media],"[NULL,NULL,NULL]",1
1131,ohlàlà . [media],"[NULL,NULL,NULL]",2
1132,regarde . [media],"[NULL,NULL,NULL]",1
1132,regarde . [media],"[NULL,NULL,NULL]",2
1133,qu'est-ce qu'il s passe là ? [media],"[NULL,NULL,NULL]",1
1133,qu'est-ce qu'il s passe là ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1134,feu . [media],"[NULL,NULL,NULL]",1
1134,feu . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1135,feu feu \<None\> . [media],"[NULL,NULL,NULL]",1
1135,feu feu \<None\> . [media],"[PAR-Follow-up:Repeat-answer,NULL,NULL]",2
1136,[quote] 0. .,"[NULL,NULL,NULL]",1
1136,[quote] 0. .,"[NULL,NULL,NULL]",2
1137,[quote] 0. .,"[NULL,NULL,NULL]",1
1137,[quote] 0. .,"[NULL,NULL,NULL]",2
1138,mais on voit pas trop le feu . [media],"[NULL,NULL,NULL]",1
1138,mais on voit pas trop le feu . [media],"[NULL,NULL,NULL]",2
1139,non on voit pas trop le feu . [media],"[NULL,NULL,NULL]",1
1139,non on voit pas trop le feu . [media],"[NULL,NULL,NULL]",2
1140,i combattent avec les pirates ?,"[NULL,NULL,NULL]",1
1140,i combattent avec les pirates ?,"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1141,oui . [media],"[NULL,NULL,NULL]",1
1141,oui . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1142,[quote] regarde ils envoient des boulets de canon sur le bateau de pirates .,"[NULL,NULL,NULL]",1
1142,[quote] regarde ils envoient des boulets de canon sur le bateau de pirates .,"[PAR-Follow-up:Add-info,NULL,NULL]",2
1143,à l'abordage ! [media],"[NULL,NULL,NULL]",1
1143,à l'abordage ! [media],"[NULL,NULL,NULL]",2
1144,à l'abordage ! [media],"[NULL,NULL,NULL]",1
1144,à l'abordage ! [media],"[NULL,NULL,NULL]",2
1145,ouh ils ont pas l'air très gentils ces pirates t as vu ? [media],"[NULL,NULL,NULL]",1
1145,ouh ils ont pas l'air très gentils ces pirates t as vu ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1146,ça c'est des des des capitaines . [media],"[NULL,NULL,NULL]",1
1146,ça c'est des des des capitaines . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
1147,ça c'est des capitaines et ça c'est des pirates . [media],"[NULL,NULL,NULL]",1
1147,ça c'est des capitaines et ça c'est des pirates . [media],"[PAR-Follow-up:Repeat-answer,NULL,NULL]",2
1148,ouais . [media],"[NULL,NULL,NULL]",1
1148,ouais . [media],"[NULL,NULL,NULL]",2
1149,et tu crois que c'est les gentils c'est qui ? [media],"[NULL,NULL,NULL]",1
1149,et tu crois que c'est les gentils c'est qui ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1150,0. . [media],"[NULL,NULL,NULL]",1
1150,0. . [media],"[CHI-Response:Answer:non-verbal,NULL,NULL]",2
1151,les capitaines ?,"[NULL,NULL,NULL]",1
1151,les capitaines ?,"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1152,ouais . [media],"[NULL,NULL,NULL]",1
1152,ouais . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1153,et les méchants les pirates ?,"[NULL,NULL,NULL]",1
1153,et les méchants les pirates ?,"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1154,oui . [media],"[NULL,NULL,NULL]",1
1154,oui . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1155,qu'est-ce qu'ils ont comme arme ? [media],"[NULL,NULL,NULL]",1
1155,qu'est-ce qu'ils ont comme arme ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1156,0. . [media],"[NULL,NULL,NULL]",1
1156,0. . [media],"[NULL,NULL,NULL]",2
1157,des épées . [media],"[NULL,NULL,NULL]",1
1157,des épées . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1158,des épées ? [media],"[NULL,NULL,NULL]",1
1158,des épées ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1159,que des épées ? [media],"[NULL,NULL,NULL]",1
1159,que des épées ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1160,hum . [media],"[NULL,NULL,NULL]",1
1160,hum . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
1161,ça c'est des épées ça ?,"[NULL,NULL,NULL]",1
1161,ça c'est des épées ça ?,"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1162,non ça . [media],"[NULL,NULL,NULL]",1
1162,non ça . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1163,ah oui . [media],"[NULL,NULL,NULL]",1
1163,ah oui . [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]",2
1164,des épées .,"[NULL,NULL,NULL]",1
1164,des épées .,"[NULL,NULL,NULL]",2
1165,et les capitaines qu'est-ce qu'ils ont comme armes ? [media],"[NULL,NULL,NULL]",1
1165,et les capitaines qu'est-ce qu'ils ont comme armes ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1166,pistolets . [media],"[NULL,NULL,NULL]",1
1166,pistolets . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1167,des pistolets . [media],"[NULL,NULL,NULL]",1
1167,des pistolets . [media],"[PAR-Follow-up:Repeat-answer,NULL,NULL]",2
1168,oh la la la la regarde . [media],"[NULL,NULL,NULL]",1
1168,oh la la la la regarde . [media],"[NULL,NULL,NULL]",2
1169,les pirates i mettent des planches pour aller sur le bateau des capitaines . [media],"[NULL,NULL,NULL]",1
1169,les pirates i mettent des planches pour aller sur le bateau des capitaines . [media],"[NULL,NULL,NULL]",2
1170,han qu'est-ce qu'il va s passer ? [media],"[NULL,NULL,NULL]",1
1170,han qu'est-ce qu'il va s passer ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1171,bah yyy xxx . [media],"[NULL,NULL,NULL]",1
1171,bah yyy xxx . [media],"[CHI-Response:Answer:no-explanation-needed,CHI-Response:Answer:non-verbal,NULL]",2
1172,tu crois ?,"[NULL,NULL,NULL]",1
1172,tu crois ?,"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1173,ah peut-être \<interruption\> [media],"[NULL,NULL,NULL]",1
1173,ah peut-être \<interruption\> [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1174,ouh .,"[NULL,NULL,NULL]",1
1174,ouh .,"[PAR-Follow-up:other,NULL,NULL]",2
1175,ouh .,"[NULL,NULL,NULL]",1
1175,ouh .,"[NULL,NULL,NULL]",2
1176,et pendant ce temps ... [media],"[NULL,NULL,NULL]",1
1176,et pendant ce temps ... [media],"[NULL,NULL,NULL]",2
1177,pendant la bagarre . [media],"[NULL,NULL,NULL]",1
1177,pendant la bagarre . [media],"[NULL,NULL,NULL]",2
1178,que s passe-t-il ? [media],"[NULL,NULL,NULL]",1
1178,que s passe-t-il ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1179,ha ha i vont dans le bateau . [media],"[NULL,NULL,NULL]",1
1179,ha ha i vont dans le bateau . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1180,qui ? [media],"[NULL,NULL,NULL]",1
1180,qui ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1181,les deux coquins . [media],"[NULL,NULL,NULL]",1
1181,les deux coquins . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1182,c'est qui les deux coquins ? [media],"[NULL,NULL,NULL]",1
1182,c'est qui les deux coquins ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1183,c'est le singe et le perroquet . [media],"[NULL,NULL,NULL]",1
1183,c'est le singe et le perroquet . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1184,i vont dans le bateau de qui ? [media],"[NULL,NULL,NULL]",1
1184,i vont dans le bateau de qui ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1185,de les pirates hein . [media],"[NULL,NULL,NULL]",1
1185,de les pirates hein . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1186,et ... [media],"[NULL,NULL,NULL]",1
1186,et ... [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1187,qu'est-ce qu'i vont faire ? [media],"[NULL,NULL,NULL]",1
1187,qu'est-ce qu'i vont faire ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1188,i vont les voler voler voler . [media],"[NULL,NULL,NULL]",1
1188,i vont les voler voler voler . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1189,[quote] i vont voler le bateau des pirates ?,"[NULL,NULL,NULL]",1
1189,[quote] i vont voler le bateau des pirates ?,"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1190,oui oui . [media],"[NULL,NULL,NULL]",1
1190,oui oui . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1191,tu crois qu'un perroquet et un singe ça sait conduire un bateau ? [media],"[NULL,NULL,NULL]",1
1191,tu crois qu'un perroquet et un singe ça sait conduire un bateau ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1192,mais le singe . [media],"[NULL,NULL,NULL]",1
1192,mais le singe . [media],"[CHI-Response:Answer:no-explanation-needed,CHI-Response:Answer:non-verbal,NULL]",2
1193,le singe tu crois ? [media],"[NULL,NULL,NULL]",1
1193,le singe tu crois ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1194,ouais . [media],"[NULL,NULL,NULL]",1
1194,ouais . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1195,pourquoi ? [media],"[NULL,NULL,NULL]",1
1195,pourquoi ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:explanation-based,NULL]",2
1196,parce que \<interruption\> [media],"[NULL,NULL,NULL]",1
1196,parce que \<interruption\> [media],"[CHI-Response:Answer:with-explanation-low-quality,NULL,NULL]",2
1197,les animaux ça sait conduire ?,"[NULL,NULL,NULL]",1
1197,les animaux ça sait conduire ?,"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1198,il va aller . [media],"[NULL,NULL,NULL]",1
1198,il va aller . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
1199,ah t avais raison . [media],"[NULL,NULL,NULL]",1
1199,ah t avais raison . [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]",2
1200,arrête de manger tes cheveux ! [media],"[NULL,NULL,NULL]",1
1200,arrête de manger tes cheveux ! [media],"[NULL,NULL,NULL]",2
1201,0. c'est pas bon . [media],"[NULL,NULL,NULL]",1
1201,0. c'est pas bon . [media],"[NULL,NULL,NULL]",2
1202,bah non c'est pas bon . [media],"[NULL,NULL,NULL]",1
1202,bah non c'est pas bon . [media],"[NULL,NULL,NULL]",2
1203,hé Anaé tu le connais ce livre ou tu le devines tout ? [media],"[NULL,NULL,NULL]",1
1203,hé Anaé tu le connais ce livre ou tu le devines tout ? [media],"[NULL,NULL,NULL]",2
1204,devine . [media],"[NULL,NULL,NULL]",1
1204,devine . [media],"[NULL,NULL,NULL]",2
1205,wouha ! [media],"[NULL,NULL,NULL]",1
1205,wouha ! [media],"[NULL,NULL,NULL]",2
1206,alors regarde ah oui . [media],"[NULL,NULL,NULL]",1
1206,alors regarde ah oui . [media],"[NULL,NULL,NULL]",2
1207,ah oui ils sont partis avec le bateau . [media],"[NULL,NULL,NULL]",1
1207,ah oui ils sont partis avec le bateau . [media],"[NULL,NULL,NULL]",2
1208,ils ont laissé les pirates avec l'aut bateau .,"[NULL,NULL,NULL]",1
1208,ils ont laissé les pirates avec l'aut bateau .,"[NULL,NULL,NULL]",2
1209,et ils ont volé le bateau des pirates i sont partis tous les deux . [media],"[NULL,NULL,NULL]",1
1209,et ils ont volé le bateau des pirates i sont partis tous les deux . [media],"[NULL,NULL,NULL]",2
1210,\<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
1210,\<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
1211,bravo ! [media],"[NULL,NULL,NULL]",1
1211,bravo ! [media],"[NULL,NULL,NULL]",2
1212,alors à ton avis i vont où ? [media],"[NULL,NULL,NULL]",1
1212,alors à ton avis i vont où ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]",2
1213,où est-ce qu'i s'en vont ? [media],"[NULL,NULL,NULL]",1
1213,où est-ce qu'i s'en vont ? [media],"[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,Complex-long]",2
1214,aux autres . [media],"[NULL,NULL,NULL]",1
1214,aux autres . [media],"[NULL,NULL,NULL]",2
1215,aux autres quoi ? [media],"[NULL,NULL,NULL]",1
1215,aux autres quoi ? [media],"[NULL,NULL,NULL]",2
1216,oh . [media],"[NULL,NULL,NULL]",1
1216,oh . [media],"[NULL,NULL,NULL]",2
1217,regarde ce qu' y a dans l'eau . [media],"[NULL,NULL,NULL]",1
1217,regarde ce qu' y a dans l'eau . [media],"[NULL,NULL,NULL]",2
1218,des dauphins . [media],"[NULL,NULL,NULL]",1
1218,des dauphins . [media],"[NULL,NULL,NULL]",2
1219,des dauphins oui . [media],"[NULL,NULL,NULL]",1
1219,des dauphins oui . [media],"[NULL,NULL,NULL]",2
1220,roh pas bon . [media],"[NULL,NULL,NULL]",1
1220,roh pas bon . [media],"[NULL,NULL,NULL]",2
1221,[quote] regarde oh zut .,"[NULL,NULL,NULL]",1
1221,[quote] regarde oh zut .,"[NULL,NULL,NULL]",2
1222,[quote] 0. .,"[NULL,NULL,NULL]",1
1222,[quote] 0. .,"[NULL,NULL,NULL]",2
1223,oh une pierre . [media],"[NULL,NULL,NULL]",1
1223,oh une pierre . [media],"[NULL,NULL,NULL]",2
1224,une pierre . [media],"[NULL,NULL,NULL]",1
1224,une pierre . [media],"[NULL,NULL,NULL]",2
1225,lisse . [media],"[NULL,NULL,NULL]",1
1225,lisse . [media],"[NULL,NULL,NULL]",2
1226,[quote] le bateau qui s'est cogné sur une pierre .,"[NULL,NULL,NULL]",1
1226,[quote] le bateau qui s'est cogné sur une pierre .,"[NULL,NULL,NULL]",2
1227,alors qu'est-ce qu'i font ? [media],"[NULL,NULL,NULL]",1
1227,alors qu'est-ce qu'i font ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1228,i mettent un p bateau . [media],"[NULL,NULL,NULL]",1
1228,i mettent un p bateau . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1229,i mettent un p bateau . [media],"[NULL,NULL,NULL]",1
1229,i mettent un p bateau . [media],"[PAR-Follow-up:Repeat-answer,NULL,NULL]",2
1230,et i prend le p bateau . [media],"[NULL,NULL,NULL]",1
1230,et i prend le p bateau . [media],"[NULL,NULL,NULL]",2
1231,i prennent le p bateau parce que le gros bateau des pirates il a coulé dans l'eau . [media],"[NULL,NULL,NULL]",1
1231,i prennent le p bateau parce que le gros bateau des pirates il a coulé dans l'eau . [media],"[NULL,NULL,NULL]",2
1232,parce qu'il était cassé . [media],"[NULL,NULL,NULL]",1
1232,parce qu'il était cassé . [media],"[NULL,NULL,NULL]",2
1233,et ... [media],"[NULL,NULL,NULL]",1
1233,et ... [media],"[NULL,NULL,NULL]",2
1234,papa et maman . [media],"[NULL,NULL,NULL]",1
1234,papa et maman . [media],"[NULL,NULL,NULL]",2
1235,0. . [media],"[NULL,NULL,NULL]",1
1235,0. . [media],"[NULL,NULL,NULL]",2
1236,[quote] 0. .,"[NULL,NULL,NULL]",1
1236,[quote] 0. .,"[NULL,NULL,NULL]",2
1237,qui est-ce qui retrouve papa et maman ? [media],"[NULL,NULL,NULL]",1
1237,qui est-ce qui retrouve papa et maman ? [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1238,\<None\> \<None\> \<None\> et aussi son frère . [media],"[NULL,NULL,NULL]",1
1238,\<None\> \<None\> \<None\> et aussi son frère . [media],"[CHI-Response:Non-answer:declarative,CHI-Response:Answer:non-verbal,NULL]",2
1239,tu crois que c'est son frère lui ? [media],"[NULL,NULL,NULL]",1
1239,tu crois que c'est son frère lui ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1240,ah oui . [media],"[NULL,NULL,NULL]",1
1240,ah oui . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1241,il a retrouvé son papa sa maman et son frère tout seul en volant le bateau des pirates ? [media],"[NULL,NULL,NULL]",1
1241,il a retrouvé son papa sa maman et son frère tout seul en volant le bateau des pirates ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1242,oui . [media],"[NULL,NULL,NULL]",1
1242,oui . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1243,il est drôlement fort lui .,"[NULL,NULL,NULL]",1
1243,il est drôlement fort lui .,"[PAR-Follow-up:other,NULL,NULL]",2
1244,[quote] bravo !,"[NULL,NULL,NULL]",1
1244,[quote] bravo !,"[NULL,NULL,NULL]",2
1245,et là qu'est-ce qu'il s passe à la fin ? [media],"[NULL,NULL,NULL]",1
1245,et là qu'est-ce qu'il s passe à la fin ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1246,oh . [media],"[NULL,NULL,NULL]",1
1246,oh . [media],"[NULL,NULL,NULL]",2
1247,i i vont à leur maison les perroquets . [media],"[NULL,NULL,NULL]",1
1247,i i vont à leur maison les perroquets . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1248,ben pourquoi il y a deux perroquets ? [media],"[NULL,NULL,NULL]",1
1248,ben pourquoi il y a deux perroquets ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:explanation-based,NULL]",2
1249,parce que . [media],"[NULL,NULL,NULL]",1
1249,parce que . [media],"[NULL,NULL,NULL]",2
1250,il y a sa maman qu est allé le chercher . [media],"[NULL,NULL,NULL]",1
1250,il y a sa maman qu est allé le chercher . [media],"[CHI-Response:Answer:with-explanation-high-quality,NULL,NULL]",2
1251,ah le perroquet aussi il a retrouvé sa maman . [media],"[NULL,NULL,NULL]",1
1251,ah le perroquet aussi il a retrouvé sa maman . [media],"[PAR-Follow-up:other,NULL,NULL]",2
1252,que sa maman . [media],"[NULL,NULL,NULL]",1
1252,que sa maman . [media],"[NULL,NULL,NULL]",2
1253,ah alors que le singe il a retrouvé qui ? [media],"[NULL,NULL,NULL]",1
1253,ah alors que le singe il a retrouvé qui ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1254,tout_l . [media],"[NULL,NULL,NULL]",1
1254,tout_l . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1255,[quote] toute sa famille et qu'est-ce qu'i mangent pour fêter ça ?,"[NULL,NULL,NULL]",1
1255,[quote] toute sa famille et qu'est-ce qu'i mangent pour fêter ça ?,"[PAR-Follow-up:Repeat-answer,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]",2
1256,des fruits . [media],"[NULL,NULL,NULL]",1
1256,des fruits . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1257,des fruits . [media],"[NULL,NULL,NULL]",1
1257,des fruits . [media],"[PAR-Follow-up:Repeat-answer,NULL,NULL]",2
1258,et il y a aussi les perroquets . [media],"[NULL,NULL,NULL]",1
1258,et il y a aussi les perroquets . [media],"[NULL,NULL,NULL]",2
1259,ah oui quels sortes de fruits i mangent ? [media],"[NULL,NULL,NULL]",1
1259,ah oui quels sortes de fruits i mangent ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1260,hum . [media],"[NULL,NULL,NULL]",1
1260,hum . [media],"[NULL,NULL,NULL]",2
1261,0. . [media],"[NULL,NULL,NULL]",1
1261,0. . [media],"[CHI-Response:Answer:non-verbal,NULL,NULL]",2
1262,qu'est-ce que c'est ça ? [media],"[NULL,NULL,NULL]",1
1262,qu'est-ce que c'est ça ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1263,des raisins . [media],"[NULL,NULL,NULL]",1
1263,des raisins . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1264,ouais et ça ? [media],"[NULL,NULL,NULL]",1
1264,ouais et ça ? [media],"[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]",2
1265,0. . [media],"[NULL,NULL,NULL]",1
1265,0. . [media],"[CHI-Response:No-response,NULL,NULL]",2
1266,de l'ananas . [media],"[NULL,NULL,NULL]",1
1266,de l'ananas . [media],"[PAR-Follow-up:Give-response,NULL,NULL]",2
1267,un ananas . [media],"[NULL,NULL,NULL]",1
1267,un ananas . [media],"[NULL,NULL,NULL]",2
1268,mange pas tes cheveux !,"[NULL,NULL,NULL]",1
1268,mange pas tes cheveux !,"[NULL,NULL,NULL]",2
1269,et ça ? [media],"[NULL,NULL,NULL]",1
1269,et ça ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1270,noix . [media],"[NULL,NULL,NULL]",1
1270,noix . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1271,et ça ? [media],"[NULL,NULL,NULL]",1
1271,et ça ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1272,banane . [media],"[NULL,NULL,NULL]",1
1272,banane . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1273,0. et ça ? [media],"[NULL,NULL,NULL]",1
1273,0. et ça ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1274,[quote] une banane vide je veux dire .,"[NULL,NULL,NULL]",1
1274,[quote] une banane vide je veux dire .,"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1275,une banane vide ouais \<None\> . [media],"[NULL,NULL,NULL]",1
1275,une banane vide ouais \<None\> . [media],"[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Repeat-answer,NULL]",2
1276,et ça ? [media],"[NULL,NULL,NULL]",1
1276,et ça ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1277,pomme . [media],"[NULL,NULL,NULL]",1
1277,pomme . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1278,pomme ben dis_donc quel festin ! [media],"[NULL,NULL,NULL]",1
1278,pomme ben dis_donc quel festin ! [media],"[PAR-Follow-up:Repeat-answer,PAR-Follow-up:other,NULL]",2
1279,et voilà ! [media],"[NULL,NULL,NULL]",1
1279,et voilà ! [media],"[NULL,NULL,NULL]",2
1280,terminé . [media],"[NULL,NULL,NULL]",1
1280,terminé . [media],"[NULL,NULL,NULL]",2
1281,[quote] xxx .,"[NULL,NULL,NULL]",1
1281,[quote] xxx .,"[NULL,NULL,NULL]",2
1282,maintenant l'autre . [media],"[NULL,NULL,NULL]",1
1282,maintenant l'autre . [media],"[NULL,NULL,NULL]",2
1283,aïe .,"[NULL,NULL,NULL]",1
1283,aïe .,"[NULL,NULL,NULL]",2
1284,et est-ce que tu sais comment il s'appelle l'autre ? [media],"[NULL,NULL,NULL]",1
1284,et est-ce que tu sais comment il s'appelle l'autre ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]",2
1285,attends on va pousser ça parce que ça nous gêne . [media],"[NULL,NULL,NULL]",1
1285,attends on va pousser ça parce que ça nous gêne . [media],"[PAR-Follow-up:other,NULL,NULL]",2
1286,[quote] me suis mordue .,"[NULL,NULL,NULL]",1
1286,[quote] me suis mordue .,"[NULL,NULL,NULL]",2
1287,tu t'es mordue ben faut faire attention . [media],"[NULL,NULL,NULL]",1
1287,tu t'es mordue ben faut faire attention . [media],"[NULL,NULL,NULL]",2
1288,[quote] oh la lèvre ?,"[NULL,NULL,NULL]",1
1288,[quote] oh la lèvre ?,"[NULL,NULL,NULL]",2
1289,ah Servane à mon école \<None\> \<None\> elle saignait de la lèvre . [media],"[NULL,NULL,NULL]",1
1289,ah Servane à mon école \<None\> \<None\> elle saignait de la lèvre . [media],"[NULL,NULL,NULL]",2
1290,Servane elle saignait de la lèvre qu'est-ce qu'elle qu'est-ce qu'elle s'était fait ? [media],"[NULL,NULL,NULL]",1
1290,Servane elle saignait de la lèvre qu'est-ce qu'elle qu'est-ce qu'elle s'était fait ? [media],"[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]",2
1291,[quote] c'est vrai ah pas toi Servane ?,"[NULL,NULL,NULL]",1
1291,[quote] c'est vrai ah pas toi Servane ?,"[NULL,NULL,NULL]",2
1292,[quote] Servane ? [media],"[NULL,NULL,NULL]",1
1292,[quote] Servane ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1293,ben ... [media],"[NULL,NULL,NULL]",1
1293,ben ... [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
1294,elle s'était mordue ?,"[NULL,NULL,NULL]",1
1294,elle s'était mordue ?,"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1295,ou cognée ? [media],"[NULL,NULL,NULL]",1
1295,ou cognée ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1296,peut-être . [media],"[NULL,NULL,NULL]",1
1296,peut-être . [media],"[NULL,NULL,NULL]",2
1297,[quote] mordue .,"[NULL,NULL,NULL]",1
1297,[quote] mordue .,"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1298,mordue .,"[NULL,NULL,NULL]",1
1298,mordue .,"[PAR-Follow-up:Repeat-answer,NULL,NULL]",2
1299,xxx . [media],"[NULL,NULL,NULL]",1
1299,xxx . [media],"[NULL,NULL,NULL]",2
1300,[quote] elle avait très très faim alors ?,"[NULL,NULL,NULL]",1
1300,[quote] elle avait très très faim alors ?,"[NULL,NULL,NULL]",2
